Article,,Article_col,Sentence,Tokens,Borderline_metaphor,Real_metaphors,Frame_label,Token_lemma,is_target,distance_from_target
31,982,31,0,intended,0,0,Purpose,intended,False,14
31,983,31,0,",",0,0,_,",",False,15
32,984,32,0,64:11,0,0,_,64:11,False,-15
32,985,32,0,Our,0,0,_,our,False,-14
32,986,32,0,holy,0,0,_,holy,False,-13
32,987,32,0,and,0,0,_,and,False,-12
32,988,32,0,glorious,0,0,Stimulus_focus,glorious,False,-11
32,989,32,0,temple,0,0,Buildings,temple,False,-10
32,990,32,0,",",0,0,_,",",False,-9
32,991,32,0,where,0,0,Locative_relation,where,False,-8
32,992,32,0,our,0,0,_,our,False,-7
32,993,32,0,fathers,0,0,Kinship,father,False,-6
32,994,32,0,praised,0,0,Judgment_communication,praise,False,-5
32,995,32,0,you,0,0,_,you,False,-4
32,996,32,0,",",0,0,_,",",False,-3
32,997,32,0,has,0,0,_,have,False,-2
32,998,32,0,been,0,0,_,be,False,-1
32,999,32,0,burned,0,0,Fire_burning,burn,True,0
32,1000,32,0,with,0,0,_,with,False,1
32,1001,32,0,fire,0,0,_,fire,False,2
32,1002,32,0,",",0,0,_,",",False,3
32,1003,32,0,and,0,0,_,and,False,4
32,1004,32,0,all,0,0,Quantified_mass,all,False,5
32,1005,32,0,that,0,0,_,that,False,6
32,1006,32,0,we,0,0,_,we,False,7
32,1007,32,0,treasured,0,0,Experiencer_focus,treasured,False,8
32,1008,32,0,lies,1,0,Being_located,lie,False,9
32,1009,32,0,in,0,0,_,in,False,10
32,1010,32,0,ruins,0,0,_,ruin,False,11
32,1011,32,0,.,0,0,_,.,False,12
32,1012,32,1,Jeremiah,0,0,_,Jeremiah,False,13
32,1013,32,1,46:22,0,0,_,46:22,False,14
32,1014,32,1,Egypt,0,0,_,Egypt,False,15
33,1015,33,0,sorcerers,0,0,People_by_vocation,sorcerer,False,-15
33,1016,33,0,",",0,0,_,",",False,-14
33,1017,33,0,idolaters,0,0,_,idolater,False,-13
33,1018,33,0,",",0,0,_,",",False,-12
33,1019,33,0,and,0,0,_,and,False,-11
33,1020,33,0,all,0,0,Quantified_mass,all,False,-10
33,1021,33,0,liars,0,0,Morality_evaluation,liar,False,-9
33,1022,33,0,shall,0,0,_,shall,False,-8
33,1023,33,0,have,1,0,Have_associated,have,False,-7
33,1024,33,0,their,0,0,_,their,False,-6
33,1025,33,0,part,1,0,Performers_and_roles,part,False,-5
33,1026,33,0,in,0,0,_,in,False,-4
33,1027,33,0,the,0,0,_,the,False,-3
33,1028,33,0,lake,0,0,Natural_features,lake,False,-2
33,1029,33,0,which,0,0,_,which,False,-1
33,1030,33,0,burns,1,1,Fire_burning,burn,True,0
33,1031,33,0,with,1,0,_,with,False,1
33,1032,33,0,fire,0,0,_,fire,False,2
33,1033,33,0,and,0,0,_,and,False,3
33,1034,33,0,brimstone,0,0,_,brimstone,False,4
33,1035,33,0,",",0,0,_,",",False,5
33,1036,33,0,which,0,0,_,which,False,6
33,1037,33,0,is,0,0,_,be,False,7
33,1038,33,0,the,0,0,_,the,False,8
33,1039,33,0,second,0,0,Ordinal_numbers,second,False,9
33,1040,33,0,death,0,0,Death,death,False,10
33,1041,33,0,``,0,0,_,`,False,11
33,1042,33,0,(,0,0,_,(,False,12
33,1043,33,0,Revelation,0,0,_,revelation,False,13
33,1044,33,0,21:8,0,0,_,21:8,False,14
33,1045,33,0,),0,0,_,),False,15
34,1046,34,0,For,0,0,Causation,for,False,-15
34,1047,34,0,ye,0,0,_,ye,False,-14
34,1048,34,0,are,0,0,_,be,False,-13
34,1049,34,0,not,0,0,_,not,False,-12
34,1050,34,0,come,0,0,Arriving,come,False,-11
34,1051,34,0,unto,0,0,_,unto,False,-10
34,1052,34,0,the,0,0,_,the,False,-9
34,1053,34,0,mount,0,0,_,mount,False,-8
34,1054,34,0,that,0,0,_,that,False,-7
34,1055,34,0,might,0,0,Likelihood,might,False,-6
34,1056,34,0,be,0,0,_,be,False,-5
34,1057,34,0,touched,0,0,Cause_harm,touch,False,-4
34,1058,34,0,",",0,0,_,",",False,-3
34,1059,34,0,and,0,0,_,and,False,-2
34,1060,34,0,that,0,0,_,that,False,-1
34,1061,34,0,burned,1,1,Fire_burning,burn,True,0
34,1062,34,0,with,1,0,_,with,False,1
34,1063,34,0,fire,0,0,Fire_burning,fire,False,2
34,1064,34,0,",",0,0,_,",",False,3
34,1065,34,0,nor,0,0,_,nor,False,4
34,1066,34,0,unto,1,0,_,unto,False,5
34,1067,34,0,blackness,0,0,Color,blackness,False,6
34,1068,34,0,",",0,0,_,",",False,7
34,1069,34,0,and,0,0,_,and,False,8
34,1070,34,0,darkness,0,0,_,darkness,False,9
34,1071,34,0,",",0,0,_,",",False,10
34,1072,34,0,and,0,0,_,and,False,11
34,1073,34,0,tempest,0,0,_,tempest,False,12
34,1074,34,0,",",0,0,_,",",False,13
34,1075,34,0,and,0,0,_,and,False,14
34,1076,34,0,the,0,0,_,the,False,15
35,1077,35,0,",",0,0,_,",",False,-15
35,1078,35,0,and,0,0,_,and,False,-14
35,1079,35,0,the,0,0,_,the,False,-13
35,1080,35,0,false,0,0,_,false,False,-12
35,1081,35,0,prophet,0,0,_,prophet,False,-11
35,1082,35,0,",",0,0,_,",",False,-10
35,1083,35,0,will,0,0,_,will,False,-9
35,1084,35,0,have,1,0,Have_associated,have,False,-8
35,1085,35,0,their,0,0,_,their,False,-7
35,1086,35,0,portion,1,1,Part_whole,portion,False,-6
35,1087,35,0,together,0,0,Cause_to_amalgamate,together,False,-5
35,1088,35,0,in,0,0,Interior_profile_relation,in,False,-4
35,1089,35,0,the,0,0,_,the,False,-3
35,1090,35,0,lake,0,0,Natural_features,lake,False,-2
35,1091,35,0,that,0,0,_,that,False,-1
35,1092,35,0,burns,0,0,Fire_burning,burn,True,0
35,1093,35,0,with,1,0,_,with,False,1
35,1094,35,0,fire,0,0,_,fire,False,2
35,1095,35,0,",",0,0,_,",",False,3
35,1096,35,0,Revelation,0,0,_,revelation,False,4
35,1097,35,0,20:10,0,0,_,20:10,False,5
35,1098,35,0,the,0,0,_,the,False,6
35,1099,35,0,same,0,0,Identicality,same,False,7
35,1100,35,0,character,1,1,_,character,False,8
35,1101,35,0,as,0,0,_,as,False,9
35,1102,35,0,here,1,0,Temporal_collocation,here,False,10
35,1103,35,0,is,0,0,_,be,False,11
35,1104,35,0,given,1,0,Giving,give,False,12
35,1105,35,0,of,0,0,_,of,False,13
35,1106,35,0,Judas,0,0,_,Judas,False,14
35,1107,35,0,",",0,0,_,",",False,15
36,1108,36,0,",",0,0,_,",",False,-15
36,1109,36,0,an,0,0,_,an,False,-14
36,1110,36,0,offering,0,0,Giving,offer,False,-13
36,1111,36,0,made,1,0,_,make,False,-12
36,1112,36,0,by,0,0,_,by,False,-11
36,1113,36,0,fire,0,0,_,fire,False,-10
36,1114,36,0,unto,1,0,_,unto,False,-9
36,1115,36,0,the,0,0,_,the,False,-8
36,1116,36,0,Lord,0,0,_,Lord,False,-7
36,1117,36,0,:,0,0,_,:,False,-6
36,1118,36,0,for,0,0,Causation,for,False,-5
36,1119,36,0,these,1,0,_,these,False,-4
36,1120,36,0,lambs,0,0,_,lamb,False,-3
36,1121,36,0,were,0,0,_,be,False,-2
36,1122,36,0,both,0,0,Quantified_mass,both,False,-1
36,1123,36,0,burnt,0,0,Cause_harm,burn,True,0
36,1124,36,0,with,0,0,_,with,False,1
36,1125,36,0,fire,0,0,_,fire,False,2
36,1126,36,0,upon,0,0,Spatial_contact,upon,False,3
36,1127,36,0,the,0,0,_,the,False,4
36,1128,36,0,altar,0,0,Building_subparts,altar,False,5
36,1129,36,0,",",0,0,_,",",False,6
36,1130,36,0,and,0,0,_,and,False,7
36,1131,36,0,therefore,0,0,_,therefore,False,8
36,1132,36,0,are,0,0,_,be,False,9
36,1133,36,0,called,0,0,Labeling,call,False,10
36,1134,36,0,a,0,0,_,a,False,11
36,1135,36,0,burnt,0,0,Fire_burning,burn,True,12
36,1136,36,0,offering,0,0,Giving,offer,False,13
36,1137,36,0,in,0,0,Interior_profile_relation,in,False,14
36,1138,36,0,the,0,0,_,the,False,15
37,1139,37,0,of,0,0,Partitive,of,False,-15
37,1140,37,0,your,0,0,_,your,False,-14
37,1141,37,0,life,0,0,_,life,False,-13
37,1142,37,0,.,0,0,_,.,False,-12
37,1143,37,1,It,0,0,_,it,False,-11
37,1144,37,1,can,0,0,Possibility,can,False,-10
37,1145,37,1,only,0,0,_,only,False,-9
37,1146,37,1,contain,1,1,Containing,contain,False,-8
37,1147,37,1,as,0,0,_,as,False,-7
37,1148,37,1,much,0,0,_,much,False,-6
37,1149,37,1,love,0,0,_,love,False,-5
37,1150,37,1,as,0,0,_,as,False,-4
37,1151,37,1,it,0,0,_,it,False,-3
37,1152,37,1,has,0,0,_,have,False,-2
37,1153,37,1,been,0,0,_,be,False,-1
37,1154,37,1,burned,1,1,Cause_harm,burn,True,0
37,1155,37,1,with,1,0,_,with,False,1
37,1156,37,1,fire,1,0,_,fire,False,2
37,1157,37,1,and,0,0,_,and,False,3
37,1158,37,1,the,0,0,_,the,False,4
37,1159,37,1,passion,0,0,_,passion,False,5
37,1160,37,1,of,0,0,_,of,False,6
37,1161,37,1,that,1,0,_,that,False,7
37,1162,37,1,which,0,0,_,which,False,8
37,1163,37,1,has,0,0,_,have,False,9
37,1164,37,1,been,0,0,_,be,False,10
37,1165,37,1,your,0,0,_,your,False,11
37,1166,37,1,greatest,0,0,_,great,False,12
37,1167,37,1,pain,1,0,_,pain,False,13
37,1168,37,1,",",0,0,_,",",False,14
37,1169,37,1,and,0,0,_,and,False,15
38,1170,38,0,neither,0,0,_,neither,False,-15
38,1171,38,0,mollified,0,0,Experiencer_obj,mollify,False,-14
38,1172,38,0,with,0,0,_,with,False,-13
38,1173,38,0,ointment,0,0,_,ointment,False,-12
38,1174,38,0,.,0,0,_,.,False,-11
38,1175,38,1,Isa,0,0,_,Isa,False,-10
38,1176,38,1,1:7,0,0,_,1:7,False,-9
38,1177,38,1,Your,0,0,_,your,False,-8
38,1178,38,1,country,0,0,Political_locales,country,False,-7
38,1179,38,1,is,0,0,_,be,False,-6
38,1180,38,1,desolate,0,0,_,desolate,False,-5
38,1181,38,1,",",0,0,_,",",False,-4
38,1182,38,1,your,0,0,_,your,False,-3
38,1183,38,1,cities,0,0,Locale_by_use,city,False,-2
38,1184,38,1,are,0,0,_,be,False,-1
38,1185,38,1,burned,1,1,Fire_burning,burn,True,0
38,1186,38,1,with,1,0,_,with,False,1
38,1187,38,1,fire,1,0,Fire_burning,fire,False,2
38,1188,38,1,:,0,0,_,:,False,3
38,1189,38,1,your,0,0,_,your,False,4
38,1190,38,1,land,0,0,_,land,False,5
38,1191,38,1,",",0,0,_,",",False,6
38,1192,38,1,strangers,0,0,Indigenous_origin,stranger,False,7
38,1193,38,1,devour,1,1,Ingestion,devour,False,8
38,1194,38,1,it,0,0,_,it,False,9
38,1195,38,1,in,1,0,_,in,False,10
38,1196,38,1,your,0,0,_,your,False,11
38,1197,38,1,presence,0,0,Presence,presence,False,12
38,1198,38,1,",",0,0,_,",",False,13
38,1199,38,1,and,0,0,_,and,False,14
38,1200,38,1,it,0,0,_,it,False,15
39,1201,39,0,the,0,0,_,the,False,-14
39,1202,39,0,daughter,0,0,Kinship,daughter,False,-13
39,1203,39,0,of,0,0,_,of,False,-12
39,1204,39,0,a,0,0,_,a,False,-11
39,1205,39,0,priest,0,0,People_by_vocation,priest,False,-10
39,1206,39,0,found,1,0,Becoming_aware,find,False,-9
39,1207,39,0,to,0,0,_,to,False,-8
39,1208,39,0,be,0,0,_,be,False,-7
39,1209,39,0,a,0,0,_,a,False,-6
39,1210,39,0,harlot,0,0,_,harlot,False,-5
39,1211,39,0,was,0,0,_,be,False,-4
39,1212,39,0,to,0,0,_,to,False,-3
39,1213,39,0,``,0,0,_,`,False,-2
39,1214,39,0,be,0,0,_,be,False,-1
39,1215,39,0,burned,0,0,Cause_harm,burn,True,0
39,1216,39,0,with,0,0,_,with,False,1
39,1217,39,0,fire.,0,0,Fire_burning,fire,False,2
39,1218,39,0,``,0,0,_,`,False,3
39,1219,39,1,I,0,0,_,I,False,4
39,1220,39,1,believe,0,0,Certainty,believe,False,5
39,1221,39,1,this,1,0,_,this,False,6
39,1222,39,1,verse,0,0,_,verse,False,7
39,1223,39,1,was,0,0,_,be,False,8
39,1224,39,1,also,0,0,_,also,False,9
39,1225,39,1,used,0,0,Using,use,False,10
39,1226,39,1,to,0,0,_,to,False,11
39,1227,39,1,justify,0,0,Justifying,justify,False,12
39,1228,39,1,the,0,0,_,the,False,13
39,1229,39,1,burning,0,0,Fire_burning,burn,True,14
40,1230,40,0,is,0,0,_,be,False,-15
40,1231,40,0,idolatry,0,0,_,idolatry,False,-14
40,1232,40,0,),0,0,_,),False,-13
40,1233,40,0,#,0,0,_,#,False,-12
40,1234,40,0,all,0,0,Quantified_mass,all,False,-11
40,1235,40,0,liars,0,0,Mental_property,liar,False,-10
40,1236,40,0,#,0,0,_,#,False,-9
40,1237,40,0,their,0,0,_,their,False,-8
40,1238,40,0,portion,1,1,Part_whole,portion,False,-7
40,1239,40,0,will,0,0,_,will,False,-6
40,1240,40,0,be,0,0,_,be,False,-5
40,1241,40,0,in,0,0,Interior_profile_relation,in,False,-4
40,1242,40,0,the,0,0,_,the,False,-3
40,1243,40,0,lake,0,0,Natural_features,lake,False,-2
40,1244,40,0,that,0,0,_,that,False,-1
40,1245,40,0,burns,0,0,Fire_burning,burn,True,0
40,1246,40,0,with,1,0,_,with,False,1
40,1247,40,0,fire,0,0,Fire_burning,fire,False,2
40,1248,40,0,and,0,0,_,and,False,3
40,1249,40,0,sulfur,0,0,Substance,sulfur,False,4
40,1250,40,0,",",0,0,_,",",False,5
40,1251,40,0,which,0,0,_,which,False,6
40,1252,40,0,is,0,0,_,be,False,7
40,1253,40,0,the,0,0,_,the,False,8
40,1254,40,0,second,0,0,Ordinal_numbers,second,False,9
40,1255,40,0,death.,0,0,Death,death,False,10
40,1256,40,0,``,0,0,_,`,False,11
40,1257,40,1,#,0,0,_,#,False,12
40,1258,40,1,Revelations,0,0,_,revelation,False,13
40,1259,40,1,21:27,0,0,_,21:27,False,14
41,1260,41,0,day,0,0,Calendric_unit,day,False,-15
41,1261,41,0,",",0,0,_,",",False,-14
41,1262,41,0,death,0,0,Death,death,False,-13
41,1263,41,0,",",0,0,_,",",False,-12
41,1264,41,0,and,0,0,_,and,False,-11
41,1265,41,0,mourning,0,0,Emotion_directed,mourn,False,-10
41,1266,41,0,",",0,0,_,",",False,-9
41,1267,41,0,and,0,0,_,and,False,-8
41,1268,41,0,famine,0,0,Medical_conditions,famine,False,-7
41,1269,41,0,;,0,0,_,;,False,-6
41,1270,41,0,and,0,0,_,and,False,-5
41,1271,41,0,she,0,0,_,she,False,-4
41,1272,41,0,shall,0,0,_,shall,False,-3
41,1273,41,0,be,0,0,_,be,False,-2
41,1274,41,0,utterly,0,0,Degree,utterly,False,-1
41,1275,41,0,burned,0,0,Cause_harm,burn,True,0
41,1276,41,0,with,1,0,_,with,False,1
41,1277,41,0,fire,0,0,_,fire,False,2
41,1278,41,0,:,0,0,_,:,False,3
41,1279,41,0,for,0,0,Causation,for,False,4
41,1280,41,0,strong,1,1,Level_of_force_exertion,strong,False,5
41,1281,41,0,is,0,0,_,be,False,6
41,1282,41,0,the,0,0,_,the,False,7
41,1283,41,0,Lord,0,0,_,Lord,False,8
41,1284,41,0,God,0,0,_,God,False,9
41,1285,41,0,who,0,0,_,who,False,10
41,1286,41,0,judgeth,0,0,_,judgeth,False,11
41,1287,41,0,her,0,0,_,she,False,12
41,1288,41,0,.,0,0,_,.,False,13
41,1289,41,1,9,0,0,_,9,False,14
41,1290,41,1,And,0,0,_,and,False,15
42,1291,42,0,up,0,0,_,up,False,-15
42,1292,42,0,",",0,0,_,",",False,-14
42,1293,42,0,neither,0,0,_,neither,False,-13
42,1294,42,0,mollified,0,0,Experiencer_obj,mollify,False,-12
42,1295,42,0,with,0,0,_,with,False,-11
42,1296,42,0,ointment,0,0,Substance,ointment,False,-10
42,1297,42,0,.,0,0,_,.,False,-9
42,1298,42,1,Your,0,0,_,your,False,-8
42,1299,42,1,country,0,0,Political_locales,country,False,-7
42,1300,42,1,is,0,0,_,be,False,-6
42,1301,42,1,desolate,0,0,_,desolate,False,-5
42,1302,42,1,",",0,0,_,",",False,-4
42,1303,42,1,your,0,0,_,your,False,-3
42,1304,42,1,cities,0,0,Locale_by_use,city,False,-2
42,1305,42,1,are,0,0,_,be,False,-1
42,1306,42,1,burned,1,1,Fire_burning,burn,True,0
42,1307,42,1,with,1,0,_,with,False,1
42,1308,42,1,fire,1,0,Fire_burning,fire,False,2
42,1309,42,1,:,0,0,_,:,False,3
42,1310,42,1,your,0,0,_,your,False,4
42,1311,42,1,land,0,0,Political_locales,land,False,5
42,1312,42,1,",",0,0,_,",",False,6
42,1313,42,1,strangers,0,0,Indigenous_origin,stranger,False,7
42,1314,42,1,devour,1,1,Apply_heat,devour,False,8
42,1315,42,1,it,0,0,_,it,False,9
42,1316,42,1,in,1,0,_,in,False,10
42,1317,42,1,your,0,0,_,your,False,11
42,1318,42,1,presence,0,0,Presence,presence,False,12
42,1319,42,1,",",0,0,_,",",False,13
42,1320,42,1,and,0,0,_,and,False,14
42,1321,42,1,it,0,0,_,it,False,15
43,1322,43,0,priest,0,0,_,priest,False,-15
43,1323,43,0,who,0,0,_,who,False,-14
43,1324,43,0,profanes,0,0,_,profane,False,-13
43,1325,43,0,herself,0,0,_,herself,False,-12
43,1326,43,0,by,0,0,Means,by,False,-11
43,1327,43,0,playing,0,0,Performers_and_roles,play,False,-10
43,1328,43,0,the,0,0,_,the,False,-9
43,1329,43,0,harlot,0,0,_,harlot,False,-8
43,1330,43,0,",",0,0,_,",",False,-7
43,1331,43,0,profanes,0,0,_,profane,False,-6
43,1332,43,0,her,0,0,_,she,False,-5
43,1333,43,0,father,0,0,Kinship,father,False,-4
43,1334,43,0,and,0,0,_,and,False,-3
43,1335,43,0,shall,0,0,_,shall,False,-2
43,1336,43,0,be,0,0,_,be,False,-1
43,1337,43,0,burned,0,0,Cause_harm,burn,True,0
43,1338,43,0,with,1,0,_,with,False,1
43,1339,43,0,fire.,0,0,Fire_burning,fire,False,2
43,1340,43,0,``,0,0,_,`,False,3
43,1341,43,1,Magda,0,0,_,Magda,False,4
43,1342,43,1,Lovisa,0,0,_,lovisa,False,5
43,1343,43,1,Sj,0,0,_,Sj,False,6
43,1344,43,1,?,0,0,_,?,False,7
43,1345,43,2,berg,0,0,_,berg,False,8
43,1346,43,2,",",0,0,_,",",False,9
43,1347,43,2,1960,0,0,_,1960,False,10
43,1348,43,2,.,0,0,_,.,False,11
43,1349,43,3,Found,0,0,Locating,find,False,12
43,1350,43,3,in,0,0,_,in,False,13
43,1351,43,3,a,0,0,_,a,False,14
44,1352,44,0,",",0,0,_,",",False,-15
44,1353,44,0,it,0,0,_,it,False,-14
44,1354,44,0,sounded,0,0,Give_impression,sound,False,-13
44,1355,44,0,like,0,0,Similarity,like,False,-12
44,1356,44,0,a,0,0,_,a,False,-11
44,1357,44,0,machine,0,0,Gizmo,machine,False,-10
44,1358,44,0,in,1,0,Interior_profile_relation,in,False,-9
44,1359,44,0,my,0,0,_,my,False,-8
44,1360,44,0,head,0,0,Body_parts,head,False,-7
44,1361,44,0,",",0,0,_,",",False,-6
44,1362,44,0,and,0,0,_,and,False,-5
44,1363,44,0,my,0,0,_,my,False,-4
44,1364,44,0,eyes,0,0,Body_parts,eye,False,-3
44,1365,44,0,were,0,0,_,be,False,-2
44,1366,44,0,like,0,0,Similarity,like,False,-1
44,1367,44,0,burning,1,1,Fire_burning,burn,True,0
44,1368,44,0,with,1,0,_,with,False,1
44,1369,44,0,fire,0,0,_,fire,False,2
44,1370,44,0,.,0,0,_,.,False,3
44,1371,44,0,',0,0,_,',False,4
44,1372,44,1,#,0,0,_,#,False,5
44,1373,44,1,He,0,0,_,he,False,6
44,1374,44,1,is,0,0,_,be,False,7
44,1375,44,1,on,1,0,_,on,False,8
44,1376,44,1,the,0,0,_,the,False,9
44,1377,44,1,witness,0,0,_,witness,False,10
44,1378,44,1,list,0,0,_,list,False,11
44,1379,44,1,to,0,0,_,to,False,12
44,1380,44,1,testify,0,0,Reveal_secret,testify,False,13
44,1381,44,1,against,1,0,Taking_sides,against,False,14
44,1382,44,1,Duch,0,0,_,Duch,False,15
45,1383,45,0,mount,0,0,_,mount,False,-15
45,1384,45,0,up,0,0,_,up,False,-14
45,1385,45,0,.,0,0,_,.,False,-13
45,1386,45,1,Washed,0,0,Cause_harm,wash,False,-12
45,1387,45,1,with,0,0,_,with,False,-11
45,1388,45,1,cold,0,0,Ambient_temperature,cold,False,-10
45,1389,45,1,water,0,0,Substance,water,False,-9
45,1390,45,1,",",0,0,_,",",False,-8
45,1391,45,1,his,0,0,_,his,False,-7
45,1392,45,1,face,0,0,Body_parts,face,False,-6
45,1393,45,1,",",0,0,_,",",False,-5
45,1394,45,1,especially,0,0,_,especially,False,-4
45,1395,45,1,his,0,0,_,his,False,-3
45,1396,45,1,eyes,0,0,Body_parts,eye,False,-2
45,1397,45,1,",",0,0,_,",",False,-1
45,1398,45,1,burned,1,1,Fire_burning,burn,True,0
45,1399,45,1,with,1,0,_,with,False,1
45,1400,45,1,fire,1,0,_,fire,False,2
45,1401,45,1,",",0,0,_,",",False,3
45,1402,45,1,a,0,0,_,a,False,4
45,1403,45,1,chill,0,0,Ambient_temperature,chill,False,5
45,1404,45,1,ran,1,0,Self_motion,run,False,6
45,1405,45,1,down,1,0,Direction,down,False,7
45,1406,45,1,his,0,0,_,his,False,8
45,1407,45,1,spine,0,0,Body_parts,spine,False,9
45,1408,45,1,",",0,0,_,",",False,10
45,1409,45,1,and,0,0,_,and,False,11
45,1410,45,1,something,0,0,_,something,False,12
45,1411,45,1,trembled,0,0,Moving_in_place,tremble,False,13
45,1412,45,1,rapidly,0,0,Speed_description,rapidly,False,14
45,1413,45,1,and,0,0,_,and,False,15
46,1414,46,0,and,0,0,_,and,False,-15
46,1415,46,0,it,0,0,_,it,False,-14
46,1416,46,0,had,0,0,_,have,False,-13
46,1417,46,0,warmed,0,0,Temperature,warm,False,-12
46,1418,46,0,up,0,0,_,up,False,-11
46,1419,46,0,close,1,0,_,close,False,-10
46,1420,46,0,to,1,0,_,to,False,-9
46,1421,46,0,sixty,0,0,Cardinal_numbers,sixty,False,-8
46,1422,46,0,degrees,0,0,_,degree,False,-7
46,1423,46,0,outside,0,0,Part_inner_outer,outside,False,-6
46,1424,46,0,.,0,0,_,.,False,-5
46,1425,46,1,My,0,0,_,my,False,-4
46,1426,46,1,face,0,0,Body_parts,face,False,-3
46,1427,46,1,was,0,0,_,be,False,-2
46,1428,46,1,still,0,0,Continued_state_of_affairs,still,False,-1
46,1429,46,1,burning,1,0,Fire_burning,burn,True,0
46,1430,46,1,with,1,0,_,with,False,1
46,1431,46,1,fire,1,1,Fire_burning,fire,False,2
46,1432,46,1,even,0,0,_,even,False,3
46,1433,46,1,after,0,0,Time_vector,after,False,4
46,1434,46,1,I,0,0,_,I,False,5
46,1435,46,1,tried,0,0,Attempt,try,False,6
46,1436,46,1,washing,0,0,Manipulation,wash,False,7
46,1437,46,1,my,0,0,_,my,False,8
46,1438,46,1,eyes,0,0,Body_parts,eye,False,9
46,1439,46,1,in,0,0,Interior_profile_relation,in,False,10
46,1440,46,1,the,0,0,_,the,False,11
46,1441,46,1,bathroom,0,0,Building_subparts,bathroom,False,12
46,1442,46,1,sink,0,0,_,sink,False,13
46,1443,46,1,",",0,0,_,",",False,14
46,1444,46,1,sticking,0,0,_,stick,False,15
